begin_date,begin_port_id,end_date,end_port_id,vessel
2019-05-23 16:33:02,156,2019-06-02 23:49:47,14,14
2019-06-04 05:50:44,14,2019-06-17 01:27:47,99,14
2019-06-18 05:56:19,99,2019-06-26 20:46:15,30,14
2019-06-27 20:51:45,30,2019-07-28 20:49:53,99,14
2019-07-30 02:55:56,99,2019-08-07 22:14:03,151,14
2019-08-09 20:55:53,151,2019-10-07 16:31:29,32,14
2019-10-09 04:31:28,32,2019-11-21 02:30:50,91,14
2019-02-27 13:58:00,115,2019-03-19 09:57:00,32,116
2019-03-20 12:43:00,32,2019-04-03 22:13:58,70,116
2019-04-06 01:20:00,70,2019-04-15 04:24:54,32,116
2019-04-16 09:59:46,32,2019-04-28 23:49:42,98,116
2019-04-30 05:29:35,98,2019-05-09 05:30:30,32,116
2019-05-10 09:48:23,32,2019-05-22 08:52:50,23,116
2019-05-23 10:30:04,23,2019-06-07 12:56:57,32,116
2019-06-08 16:07:26,32,2019-06-20 01:31:20,18,116
2019-06-21 02:55:58,18,2019-06-30 20:42:49,32,116
2019-07-01 23:46:00,32,2019-07-13 01:33:00,18,116
2019-07-14 02:50:53,18,2019-08-01 11:54:25,32,116
2019-08-02 14:52:59,32,2019-08-15 20:09:39,98,116
2019-08-17 04:29:42,98,2019-08-27 06:16:36,32,116
2019-08-28 08:54:01,32,2019-09-08 20:51:38,70,116
2019-09-12 06:38:40,70,2019-09-25 02:56:38,32,116
2019-09-26 07:20:00,32,2019-10-14 01:28:16,70,116
2019-10-15 20:59:27,70,2019-11-04 02:30:35,32,116
2019-11-04 21:53:30,32,2019-11-25 00:45:23,149,116
2019-11-26 21:46:44,149,2019-12-09 18:55:12,32,116
2019-01-18 07:47:00,147,2019-02-05 04:42:00,35,19
2019-02-06 13:31:00,35,2019-03-01 09:53:00,147,19
2019-03-02 15:49:00,147,2019-03-19 21:49:00,23,19
2019-03-21 09:47:00,23,2019-04-09 04:18:34,147,19
2019-04-10 06:48:12,147,2019-04-30 17:53:58,45,19
2019-05-02 14:56:15,45,2019-05-23 03:56:19,147,19
2019-05-24 10:26:52,147,2019-06-13 23:31:44,114,19
2019-06-16 01:32:08,114,2019-07-11 04:29:59,147,19
2019-07-12 10:33:12,147,2019-07-30 23:49:01,35,19
2019-08-01 05:46:48,35,2019-08-23 04:18:16,147,19
2019-08-24 10:30:40,147,2019-09-10 16:27:01,23,19
2019-09-12 06:02:37,23,2019-10-03 03:56:09,147,19
2019-10-04 08:51:39,147,2019-10-21 18:59:36,136,19
2019-10-22 23:46:34,136,2019-11-07 05:30:11,147,19
2019-11-08 08:30:29,147,2019-11-24 02:30:23,56,19
2019-11-27 12:49:56,56,2019-12-10 03:48:48,147,19
2019-12-11 09:45:18,147,2019-12-28 19:55:43,23,19
2019-01-13 07:59:00,126,2019-02-01 06:45:00,57,60
2019-02-02 13:59:00,57,2019-02-21 20:37:00,126,60
2019-02-23 04:53:00,126,2019-05-22 14:49:03,10,60
2019-05-27 18:59:20,10,2019-06-24 08:08:37,115,60
2019-06-26 08:49:22,115,2019-07-09 08:39:29,98,60
2019-07-09 20:45:10,98,2019-07-22 05:39:07,104,60
2019-07-23 08:51:01,104,2019-08-06 20:51:55,65,60
2019-08-07 23:57:11,65,2019-08-22 16:31:28,104,60
2019-08-23 20:43:24,104,2019-09-10 06:24:20,18,60
2019-09-10 22:49:53,18,2019-10-12 00:45:30,55,60
2019-10-13 05:43:53,55,2019-11-15 21:56:48,34,60
2019-01-14 07:59:00,13,2019-01-29 10:59:00,104,2
2019-01-30 19:54:00,104,2019-02-13 04:49:00,13,2
2019-02-15 07:59:00,13,2019-03-15 12:54:00,10,2
2019-03-17 00:54:00,10,2019-04-09 04:18:27,16,2
2019-04-10 06:26:37,16,2019-04-23 06:31:18,138,2
2019-04-24 04:18:11,138,2019-05-21 13:31:19,134,2
2019-05-22 14:48:59,134,2019-07-11 04:32:10,10,2
2019-07-12 10:33:51,10,2019-07-24 01:31:40,36,2
2019-07-25 02:56:53,36,2019-08-08 05:55:24,97,2
2019-08-09 11:43:52,97,2019-08-26 13:30:50,134,2
2019-08-27 13:49:30,134,2019-09-07 00:05:46,55,2
2019-09-11 05:09:05,55,2019-10-07 21:46:51,11,2
2019-10-08 23:50:01,11,2019-11-10 00:43:31,138,2
2019-11-11 05:31:21,138,2019-11-29 06:58:20,134,2
2019-11-30 08:31:29,134,2019-12-14 15:35:34,55,2
2019-01-05 01:58:00,130,2019-01-18 01:07:00,99,94
2019-01-19 04:52:00,99,2019-01-29 01:42:00,11,94
2019-01-30 06:57:00,11,2019-02-28 07:44:00,73,94
2019-03-01 10:54:00,73,2019-03-11 00:59:00,130,94
2019-03-12 00:59:00,130,2019-03-27 01:34:00,73,94
2019-04-10 22:17:12,73,2019-04-21 18:38:44,71,94
2019-04-22 18:41:18,71,2019-04-24 22:26:42,130,94
2019-04-25 18:54:07,130,2019-05-10 03:55:13,99,94
2019-05-12 01:21:01,99,2019-06-05 13:34:06,54,94
2019-06-06 01:31:58,54,2019-08-09 20:55:49,115,94
2019-08-12 02:53:25,115,2019-08-17 17:42:21,100,94
2019-08-18 23:56:13,100,2019-08-28 20:55:14,51,94
2019-08-29 23:57:21,51,2019-09-18 20:04:01,99,94
2019-09-19 23:45:14,99,2019-10-02 20:49:34,65,94
2019-10-03 23:56:35,65,2019-10-13 20:21:10,99,94
2019-10-15 01:30:28,99,2019-10-21 23:41:27,154,94
2019-10-22 23:46:49,154,2019-11-05 21:55:13,99,94
2019-11-07 02:30:59,99,2019-11-22 21:51:37,22,94
2019-11-24 00:50:50,22,2019-12-09 02:31:20,99,94
2019-12-10 18:57:14,99,2019-12-25 19:53:09,39,94
2019-02-19 01:59:00,34,2019-06-08 16:29:46,104,71
2019-06-11 04:32:54,104,2019-06-25 01:25:02,13,71
2019-06-26 02:54:50,13,2019-07-08 02:32:55,32,71
2019-07-09 04:31:23,32,2019-07-18 17:46:44,58,71
2019-07-19 23:40:47,58,2019-07-31 23:53:35,104,71
2019-08-01 23:55:43,104,2019-08-20 01:24:32,13,71
2019-08-22 04:22:57,13,2019-09-01 13:31:14,104,71
2019-09-02 17:45:37,104,2019-09-23 22:47:26,75,71
2019-09-25 05:45:59,75,2019-10-05 07:56:01,32,71
2019-10-06 08:48:45,32,2019-10-21 20:57:04,70,71
2019-10-23 01:31:11,70,2019-11-03 05:31:54,104,71
2019-11-04 08:53:15,104,2019-11-21 18:51:07,70,71
2019-11-22 21:51:58,70,2019-12-13 00:47:08,104,71
2019-01-02 22:39:00,92,2019-01-06 01:05:00,173,144
2019-01-14 10:12:00,173,2019-01-18 01:56:00,92,144
2019-01-18 22:59:00,92,2019-01-22 13:25:00,173,144
2019-01-26 01:39:00,173,2019-01-29 10:51:00,92,144
2019-01-30 04:59:00,92,2019-02-03 00:27:00,173,144
2019-02-05 04:51:00,173,2019-02-08 04:59:00,92,144
2019-02-09 01:59:00,92,2019-02-13 01:16:00,173,144
2019-02-15 01:39:00,173,2019-02-18 07:59:00,92,144
2019-02-19 07:02:00,92,2019-02-22 04:00:00,173,144
2019-02-23 13:42:00,173,2019-02-26 10:50:00,92,144
2019-02-27 07:58:00,92,2019-03-02 09:17:00,173,144
2019-03-05 09:48:00,173,2019-03-08 13:59:00,92,144
2019-03-09 13:12:00,92,2019-03-13 01:59:00,173,144
2019-03-14 12:32:00,173,2019-03-17 17:38:00,92,144
2019-03-18 15:59:00,92,2019-03-22 01:42:00,173,144
2019-03-24 15:50:00,173,2019-03-27 09:15:00,92,144
2019-03-28 06:59:00,92,2019-03-31 04:10:41,173,144
2019-04-07 07:18:32,173,2019-04-10 18:10:32,92,144
2019-04-11 16:09:48,92,2019-04-14 22:16:58,173,144
2019-04-20 01:30:34,173,2019-04-23 02:36:56,92,144
2019-04-24 01:09:02,92,2019-04-26 23:47:22,173,144
2019-04-29 07:30:40,173,2019-05-02 03:41:45,92,144
2019-05-03 02:49:02,92,2019-05-06 01:29:12,173,144
2019-05-09 07:31:19,173,2019-05-15 02:54:13,92,144
2019-05-16 08:49:09,92,2019-05-19 20:47:50,173,144
2019-06-07 04:29:51,173,2019-06-11 08:14:30,92,144
2019-06-14 08:46:09,92,2019-06-17 17:51:51,173,144
2019-06-21 02:55:37,173,2019-06-25 06:04:03,92,144
2019-06-25 17:19:04,92,2019-06-28 20:47:13,173,144
2019-06-30 20:41:45,173,2019-07-03 23:34:03,92,144
2019-07-04 20:19:46,92,2019-07-07 23:46:38,173,144
2019-07-11 04:27:59,173,2019-07-14 05:51:43,92,144
2019-07-15 05:17:49,92,2019-07-18 23:38:47,173,144
2019-07-30 02:54:52,173,2019-08-03 05:34:30,92,144
2019-08-05 20:52:23,92,2019-08-08 20:53:44,173,144
2019-08-10 23:43:17,173,2019-08-14 02:38:57,92,144
2019-08-14 23:22:52,92,2019-08-17 20:46:27,173,144
2019-08-20 05:46:45,173,2019-08-23 13:27:09,92,144
2019-08-24 11:40:25,92,2019-08-27 20:53:13,173,144
2019-08-29 20:55:03,173,2019-09-01 22:19:43,92,144
2019-09-02 20:48:10,92,2019-09-05 20:50:43,173,144
2019-09-19 19:49:46,173,2019-09-19 21:05:24,92,144
2019-09-20 20:45:09,92,2019-09-23 20:54:46,173,144
2019-09-25 02:56:41,173,2019-09-28 05:31:02,92,144
2019-09-29 04:30:14,92,2019-10-01 23:46:48,173,144
2019-10-05 07:12:40,173,2019-10-07 23:52:27,92,144
2019-10-08 20:49:18,92,2019-10-11 20:54:09,173,144
2019-10-15 04:30:31,173,2019-10-18 22:40:17,92,144
2019-10-19 07:21:22,92,2019-10-22 01:30:47,173,144
2019-10-23 23:48:20,173,2019-10-27 00:19:36,92,144
2019-10-27 18:39:58,92,2019-10-30 20:55:33,173,144
2019-11-01 07:30:17,173,2019-11-04 13:19:26,92,144
2019-11-05 11:57:11,92,2019-11-08 18:50:44,173,144
2019-11-10 21:54:31,173,2019-11-13 20:23:16,92,144
2019-11-14 21:46:49,92,2019-11-17 21:46:20,173,144
2019-11-20 12:53:23,173,2019-11-23 12:21:12,92,144
2019-11-24 09:46:40,92,2019-11-27 21:43:42,173,144
2019-11-30 06:56:09,173,2019-12-03 14:13:55,92,144
2019-12-04 12:38:03,92,2019-12-07 21:45:38,173,144
2019-12-12 02:15:31,173,2019-12-14 19:07:15,92,144
2019-12-15 18:42:40,92,2019-12-18 21:35:09,173,144
2019-01-08 10:54:00,147,2019-01-26 09:13:00,23,29
2019-01-27 13:46:00,23,2019-02-14 08:40:00,147,29
2019-02-15 13:57:00,147,2019-03-05 04:38:00,23,29
2019-03-06 07:48:00,23,2019-03-24 08:09:00,147,29
2019-03-25 15:58:00,147,2019-04-11 21:36:53,23,29
2019-04-13 01:17:36,23,2019-05-08 03:48:11,147,29
2019-05-09 10:31:29,147,2019-05-27 02:40:42,23,29
2019-05-28 04:31:46,23,2019-06-14 03:29:16,147,29
2019-06-15 07:15:39,147,2019-07-06 08:39:28,23,29
2019-07-07 18:58:30,23,2019-07-28 09:49:06,147,29
2019-07-30 01:32:03,147,2019-08-17 23:45:15,115,29
2019-08-18 23:56:16,115,2019-09-17 03:36:40,147,29
2019-09-19 02:43:30,147,2019-10-05 23:30:20,35,29
2019-10-07 04:28:04,35,2019-10-25 04:02:29,147,29
2019-10-26 09:59:46,147,2019-11-11 23:05:21,79,29
2019-11-13 09:51:29,79,2019-12-05 03:56:05,147,29
2019-01-16 21:54:00,97,2019-02-13 07:55:00,51,51
2019-04-18 20:43:33,51,2019-05-22 11:43:22,97,51
2019-05-23 13:32:24,97,2019-06-19 20:45:30,143,51
2019-06-20 20:48:47,143,2019-07-15 10:32:58,100,51
2019-07-16 17:50:47,100,2019-07-28 23:56:30,72,51
2019-07-30 02:54:57,72,2019-10-20 18:59:35,57,51
2019-10-23 17:54:51,57,2019-11-24 20:36:50,149,51
2019-01-12 10:58:00,57,2019-02-02 10:45:00,23,52
2019-02-03 04:45:00,23,2019-02-03 04:45:00,35,52
2019-02-03 07:58:00,35,2019-03-26 01:10:00,7,52
2019-03-27 00:44:00,7,2019-04-14 22:15:24,104,52
2019-04-16 01:23:36,104,2019-04-30 04:09:24,13,52
2019-05-01 23:48:32,13,2019-05-13 18:58:36,104,52
2019-05-14 20:54:38,104,2019-05-27 01:29:15,13,52
2019-05-29 02:49:38,13,2019-06-06 11:41:07,32,52
2019-06-07 16:23:28,32,2019-06-07 16:23:28,99,52
2019-06-07 18:43:15,99,2019-06-16 01:24:27,115,52
2019-06-16 23:44:49,115,2019-06-25 02:12:55,32,52
2019-06-26 04:31:46,32,2019-07-16 00:57:29,98,52
2019-07-17 02:50:45,98,2019-08-02 22:26:34,32,52
2019-08-04 00:35:44,32,2019-08-17 17:42:25,30,52
2019-08-18 23:55:55,30,2019-08-29 01:32:13,104,52
2019-08-30 02:50:14,104,2019-09-24 01:20:16,13,52
2019-09-25 20:58:53,13,2019-10-06 13:30:21,32,52
2019-10-07 13:32:01,32,2019-10-14 18:58:52,121,52
2019-10-15 20:49:37,121,2019-11-07 02:30:52,57,52
2019-11-08 08:30:43,57,2019-12-12 21:40:20,149,52
2019-01-18 07:54:00,104,2019-02-02 10:54:00,29,5
2019-02-04 01:57:00,29,2019-02-18 00:48:00,99,5
2019-02-19 04:57:00,99,2019-03-03 04:55:00,149,5
2019-03-05 01:59:00,149,2019-04-04 22:14:52,91,5
2019-04-06 13:24:02,91,2019-04-21 08:38:33,83,5
2019-04-22 13:24:11,83,2019-04-28 14:44:09,138,5
2019-04-29 13:31:52,138,2019-05-26 16:30:39,134,5
2019-05-27 20:51:32,134,2019-06-23 04:29:15,10,5
2019-06-24 10:31:15,10,2019-07-05 08:41:18,134,5
2019-07-06 17:57:39,134,2019-07-26 14:56:43,97,5
2019-07-29 08:46:16,97,2019-08-06 17:46:15,83,5
2019-08-07 20:53:24,83,2019-08-12 01:31:52,138,5
2019-08-12 23:52:55,138,2019-09-04 23:34:30,84,5
2019-09-06 03:44:31,84,2019-09-27 10:31:37,138,5
2019-09-28 16:30:11,138,2019-10-15 08:49:57,134,5
2019-10-16 10:06:09,134,2019-10-18 15:33:26,122,5
2019-10-19 02:58:37,122,2019-10-22 07:31:08,55,5
2019-10-23 14:49:55,55,2019-11-23 02:29:11,87,5
2019-11-24 12:58:13,87,2019-12-17 06:47:50,10,5
2019-01-01 16:38:00,10,2019-01-16 07:58:00,15,47
2019-01-17 19:50:00,15,2019-02-24 22:56:00,138,47
2019-02-25 19:45:00,138,2019-03-14 21:49:00,136,47
2019-03-16 00:50:00,136,2019-03-22 22:23:00,46,47
2019-04-13 18:59:25,46,2019-05-18 16:30:55,138,47
2019-05-20 05:44:24,138,2019-06-04 14:49:50,102,47
2019-06-05 13:34:46,102,2019-06-14 08:14:21,37,47
2019-06-14 23:47:33,37,2019-06-24 04:31:21,126,47
2019-06-26 02:54:54,126,2019-07-27 16:22:34,138,47
2019-07-28 20:51:08,138,2019-08-10 07:57:16,120,47
2019-08-11 09:59:33,120,2019-08-25 07:30:06,138,47
2019-08-26 10:32:39,138,2019-10-24 23:49:24,11,47
2019-10-26 01:30:58,11,2019-11-29 05:31:24,10,47
2019-11-30 08:30:34,10,2019-12-03 18:44:58,19,47
2019-12-07 21:48:29,19,2019-12-15 15:57:46,160,47
2019-01-13 07:59:00,149,2019-01-23 18:59:00,104,88
2019-01-25 01:54:00,104,2019-02-06 04:52:00,149,88
2019-02-08 01:59:00,149,2019-02-20 18:44:00,104,88
2019-02-21 22:55:00,104,2019-03-05 04:49:00,149,88
2019-03-07 04:59:00,149,2019-03-18 09:34:00,104,88
2019-04-18 13:31:31,104,2019-05-01 04:25:10,14,88
2019-05-02 04:30:44,14,2019-05-12 18:59:44,104,88
2019-05-13 23:55:24,104,2019-05-26 23:40:06,149,88
2019-05-28 20:53:58,149,2019-06-09 18:58:58,104,88
2019-06-10 20:53:02,104,2019-06-22 18:48:59,14,88
2019-06-24 01:30:55,14,2019-07-04 01:31:53,104,88
2019-07-05 04:32:18,104,2019-07-16 23:33:00,14,88
2019-07-18 03:27:29,14,2019-07-28 23:55:22,104,88
2019-07-30 01:31:46,104,2019-08-09 23:38:57,149,88
2019-08-12 23:52:40,149,2019-08-30 23:45:50,115,88
2019-09-19 05:53:22,115,2019-10-01 13:30:38,104,88
2019-10-03 20:52:27,104,2019-10-14 02:54:11,149,88
2019-10-15 20:50:35,149,2019-10-28 11:56:28,104,88
2019-10-29 14:56:15,104,2019-11-08 21:52:20,14,88
2019-11-10 21:54:35,14,2019-11-23 21:47:25,104,88
2019-11-25 00:49:41,104,2019-12-04 21:10:06,14,88
2019-12-06 00:44:33,14,2019-12-16 02:27:21,104,88
2019-01-01 02:58:00,104,2019-01-13 01:59:00,38,90
2019-01-14 01:21:00,38,2019-01-29 05:42:00,59,90
2019-01-30 04:08:00,59,2019-03-03 07:52:00,38,90
2019-03-04 04:46:00,38,2019-03-16 00:48:00,104,90
2019-03-18 09:55:00,104,2019-03-29 03:46:00,58,90
2019-03-29 22:24:35,58,2019-04-11 16:27:49,104,90
2019-04-12 22:19:58,104,2019-04-24 22:25:05,38,90
2019-04-25 18:59:07,38,2019-05-11 18:58:09,104,90
2019-06-12 08:56:57,104,2019-06-25 01:29:32,58,90
2019-06-25 20:56:23,58,2019-07-07 16:31:07,104,90
2019-07-08 18:59:29,104,2019-07-21 00:15:55,72,90
2019-07-21 23:53:50,72,2019-08-05 02:55:36,104,90
2019-08-06 05:46:15,104,2019-08-17 23:47:29,72,90
2019-08-18 23:56:18,72,2019-09-02 01:29:00,104,90
2019-09-03 02:57:20,104,2019-09-15 04:58:05,58,90
2019-09-16 05:14:57,58,2019-10-02 02:53:44,104,90
2019-10-03 01:30:42,104,2019-10-15 04:30:22,58,90
2019-10-15 23:53:56,58,2019-10-29 11:51:34,104,90
2019-10-30 13:30:30,104,2019-11-10 23:14:49,72,90
2019-11-11 21:56:02,72,2019-11-23 08:28:45,104,90
2019-11-24 11:30:59,104,2019-12-08 00:48:56,38,90
2019-01-06 01:57:00,102,2019-01-30 06:59:00,64,176
2019-02-11 13:59:00,64,2019-02-16 07:45:00,16,176
2019-02-18 16:58:00,16,2019-02-24 16:58:00,64,176
2019-03-21 15:18:00,64,2019-03-27 09:58:00,117,176
2019-03-30 22:21:08,117,2019-04-05 18:57:50,64,176
2019-04-08 15:10:08,64,2019-04-17 06:42:55,117,176
2019-04-18 13:31:40,117,2019-04-25 07:23:11,64,176
2019-05-01 14:53:50,64,2019-05-06 06:31:10,117,176
2019-05-07 10:30:58,117,2019-05-12 13:29:37,64,176
2019-05-23 20:55:11,64,2019-06-08 04:30:50,117,176
2019-06-10 01:30:41,117,2019-06-18 01:28:16,64,176
2019-06-20 07:31:27,64,2019-06-26 00:14:10,20,176
2019-06-26 20:46:59,20,2019-07-02 07:28:54,64,176
2019-07-03 07:31:43,64,2019-07-09 03:42:28,20,176
2019-07-10 05:42:17,20,2019-07-23 17:41:47,64,176
2019-07-28 16:31:08,64,2019-08-01 07:31:09,136,176
2019-08-02 08:45:25,136,2019-08-08 08:54:10,64,176
2019-08-15 05:42:13,64,2019-08-20 13:31:09,117,176
2019-08-21 16:31:53,117,2019-08-27 04:30:40,64,176
2019-09-17 23:47:43,64,2019-09-27 01:30:56,117,176
2019-09-28 05:44:11,117,2019-10-03 02:57:29,64,176
2019-10-04 01:32:06,64,2019-10-21 23:45:28,117,176
2019-10-23 07:30:45,117,2019-10-30 10:29:13,64,176
2019-11-04 02:31:11,64,2019-11-19 03:55:24,56,176
2019-11-21 03:58:54,56,2019-12-02 18:42:43,136,176
2019-12-03 17:29:52,136,2019-12-09 06:57:35,64,176
2019-01-20 01:59:00,149,2019-02-01 16:59:00,104,78
2019-02-02 16:58:00,104,2019-03-13 13:09:00,55,78
2019-03-14 15:49:00,55,2019-04-11 22:18:54,152,78
2019-04-13 01:26:41,152,2019-05-24 05:23:25,55,78
2019-05-25 20:43:57,55,2019-06-21 22:55:10,154,78
2019-06-23 01:30:19,154,2019-07-17 11:47:29,104,78
2019-07-19 01:31:08,104,2019-07-30 23:52:11,13,78
2019-08-01 02:42:31,13,2019-08-12 23:52:39,104,78
2019-08-14 02:49:21,104,2019-09-16 10:04:12,32,78
2019-09-17 11:54:01,32,2019-10-15 18:59:21,73,78
2019-10-16 18:59:59,73,2019-10-27 01:29:46,58,78
2019-01-12 10:51:00,104,2019-01-25 07:59:00,13,86
2019-01-27 01:59:00,13,2019-03-09 04:50:00,72,86
2019-03-10 04:59:00,72,2019-04-03 19:24:57,90,86
2019-04-04 22:16:15,90,2019-04-08 09:38:10,7,86
2019-04-08 22:19:50,7,2019-04-23 19:20:11,90,86
2019-05-14 08:10:28,90,2019-05-31 14:17:26,92,86
2019-06-01 17:50:41,92,2019-06-13 20:54:35,30,86
2019-06-14 23:48:58,30,2019-08-09 02:46:52,90,86
2019-09-04 02:24:00,90,2019-09-10 06:21:57,152,86
2019-09-10 20:58:01,152,2019-09-18 23:45:39,90,86
2019-09-19 23:47:45,90,2019-09-23 20:07:30,7,86
2019-09-24 18:59:19,7,2019-10-05 11:56:25,104,86
2019-10-06 14:55:23,104,2019-10-19 01:30:12,142,86
2019-10-20 04:29:44,142,2019-10-31 20:45:53,90,86
2019-11-01 23:50:01,90,2019-11-17 03:54:12,70,86
2019-11-20 00:10:12,70,2019-12-05 00:51:31,90,86
2019-12-25 00:44:38,90,2019-12-27 21:43:09,121,86
2019-01-24 04:21:00,51,2019-02-20 00:27:00,7,9
2019-02-21 01:42:00,7,2019-04-21 01:31:23,57,9
2019-04-23 04:23:48,57,2019-05-09 01:30:42,15,9
2019-05-10 04:30:46,15,2019-06-07 10:30:50,10,9
2019-06-08 16:30:48,10,2019-07-04 08:43:44,120,9
2019-07-05 08:43:44,120,2019-07-24 10:30:27,10,9
2019-07-25 17:46:08,10,2019-08-17 23:33:18,84,9
2019-08-19 07:29:47,84,2019-09-09 20:54:46,138,9
2019-09-10 18:59:57,138,2019-09-26 07:28:39,134,9
2019-09-27 07:26:56,134,2019-10-22 08:57:51,138,9
2019-10-23 10:30:59,138,2019-11-16 09:45:07,120,9
2019-11-17 11:29:52,120,2019-11-30 21:49:47,138,9
2019-01-25 01:50:00,58,2019-02-06 11:28:00,32,45
2019-02-07 07:57:00,32,2019-02-20 01:45:00,70,45
2019-02-22 04:59:00,70,2019-03-21 15:47:00,138,45
2019-03-22 15:49:00,138,2019-04-22 19:49:57,23,45
2019-04-24 04:16:18,23,2019-05-29 10:31:37,138,45
2019-08-21 18:59:47,138,2019-09-23 17:46:03,45,45
2019-09-25 16:31:00,45,2019-10-20 23:49:59,91,45
2019-10-22 05:52:12,91,2019-11-16 00:45:47,154,45
2019-11-17 00:52:07,154,2019-11-30 15:52:02,104,45
2019-12-02 00:52:37,104,2019-12-13 23:51:46,13,45
2019-01-17 19:46:00,138,2019-02-10 23:31:00,55,74
2019-02-16 16:37:00,55,2019-03-13 23:23:00,58,74
2019-03-15 03:59:00,58,2019-03-15 03:59:00,11,74
2019-03-15 06:56:00,11,2019-04-05 18:02:44,32,74
2019-04-06 22:22:17,32,2019-04-18 03:54:20,98,74
2019-04-19 18:56:14,98,2019-05-31 14:24:33,32,74
2019-05-31 17:57:21,32,2019-08-03 23:53:18,104,74
2019-08-05 04:31:33,104,2019-08-16 23:51:00,13,74
2019-08-19 01:19:36,13,2019-09-02 08:39:49,32,74
2019-09-03 10:23:38,32,2019-09-13 20:48:38,22,74
2019-09-14 20:51:17,22,2019-09-28 10:31:25,104,74
2019-09-29 10:31:26,104,2019-10-19 02:40:29,13,74
2019-10-23 01:31:00,13,2019-11-18 18:44:22,55,74
2019-11-20 00:49:53,55,2019-12-16 02:28:39,40,74
2019-01-02 04:59:00,38,2019-02-08 01:46:00,138,65
2019-02-09 16:52:00,138,2019-03-07 01:45:00,11,65
2019-03-08 04:57:00,11,2019-05-12 16:30:35,156,65
2019-05-14 04:31:33,156,2019-05-24 20:49:17,22,65
2019-05-25 20:45:13,22,2019-06-18 13:30:39,104,65
2019-06-19 18:59:06,104,2019-07-31 02:55:32,138,65
2019-08-01 05:47:09,138,2019-08-12 02:45:34,20,65
2019-08-16 02:54:35,20,2019-08-28 10:29:07,160,65
2019-08-29 13:09:05,160,2019-09-15 04:57:01,144,65
2019-09-16 05:16:26,144,2019-09-17 11:53:36,95,65
2019-09-20 17:57:08,95,2019-10-07 07:30:20,138,65
2019-10-08 18:59:29,138,2019-11-04 09:53:48,134,65
2019-11-05 09:54:30,134,2019-12-01 15:56:26,160,65
2019-01-12 07:59:00,121,2019-01-23 01:40:00,32,67
2019-01-24 07:44:00,32,2019-02-03 04:56:00,70,67
2019-02-04 04:59:00,70,2019-02-21 15:34:00,32,67
2019-02-22 16:56:00,32,2019-03-05 04:51:00,115,67
2019-03-06 04:52:00,115,2019-03-20 15:45:00,104,67
2019-03-22 23:56:00,104,2019-04-03 22:14:01,13,67
2019-04-06 01:21:59,13,2019-04-20 01:21:08,104,67
2019-04-21 07:31:25,104,2019-05-03 23:43:28,13,67
2019-05-06 01:18:11,13,2019-05-16 09:27:26,32,67
2019-05-17 11:47:55,32,2019-05-22 23:50:16,115,67
2019-05-23 23:45:13,115,2019-06-09 02:28:36,99,67
2019-06-10 01:30:24,99,2019-06-24 01:25:49,40,67
2019-06-25 01:20:59,40,2019-07-07 00:31:07,99,67
2019-07-08 02:54:55,99,2019-07-15 01:47:00,154,67
2019-07-16 05:50:12,154,2019-07-24 11:33:17,32,67
2019-07-25 11:53:37,32,2019-08-05 23:50:19,115,67
2019-08-07 01:31:52,115,2019-08-12 22:56:15,32,67
2019-08-13 23:43:36,32,2019-08-20 23:53:08,115,67
2019-08-24 01:32:24,115,2019-08-30 20:31:05,32,67
2019-08-31 23:50:24,32,2019-09-05 23:43:16,115,67
2019-09-11 05:02:08,115,2019-09-22 01:14:51,32,67
2019-09-23 04:24:00,32,2019-10-05 08:03:07,115,67
2019-10-05 23:59:35,115,2019-10-20 16:31:33,104,67
2019-10-21 23:45:43,104,2019-11-06 21:59:46,149,67
2019-11-08 21:55:39,149,2019-11-21 15:57:47,32,67
2019-11-22 17:31:46,32,2019-12-06 21:44:21,70,67
2019-01-10 13:51:00,10,2019-01-29 10:55:00,96,36
2019-02-06 13:55:00,96,2019-02-19 10:38:00,10,36
2019-02-20 16:50:00,10,2019-02-28 13:50:00,140,36
2019-03-02 13:57:00,140,2019-03-10 12:56:00,10,36
2019-03-11 15:51:00,10,2019-03-26 18:58:00,96,36
2019-04-02 04:26:20,96,2019-04-22 07:15:08,10,36
2019-04-23 13:28:08,10,2019-05-07 01:31:36,96,36
2019-05-07 10:31:20,96,2019-05-26 17:42:40,97,36
2019-05-29 08:54:12,97,2019-07-11 10:33:20,121,36
2019-07-12 13:33:37,121,2019-07-21 01:13:07,99,36
2019-07-22 04:30:56,99,2019-07-31 20:53:48,30,36
2019-08-01 23:55:44,30,2019-08-26 17:57:06,99,36
2019-08-27 23:56:10,99,2019-09-27 01:31:25,111,36
2019-09-28 01:32:20,111,2019-11-01 01:02:26,59,36
2019-11-02 02:19:50,59,2019-11-02 02:19:50,126,36
2019-11-02 21:14:14,126,2019-11-29 02:31:17,104,36
2019-11-30 05:30:54,104,2019-12-25 21:54:36,73,36
2019-01-18 01:59:00,152,2019-01-25 01:02:00,157,142
2019-01-26 19:30:00,157,2019-02-03 03:15:00,152,142
2019-02-04 01:59:00,152,2019-02-11 01:21:00,157,142
2019-02-12 19:49:00,157,2019-02-20 04:59:00,71,142
2019-02-21 04:59:00,71,2019-04-19 01:52:44,157,142
2019-04-22 01:18:28,157,2019-04-28 20:32:07,22,142
2019-04-29 20:56:36,22,2019-05-07 03:34:13,157,142
